TCGA-CV-A45Z-01A-21R-A24Z-07	0.81808776	-24.87811
TCGA-CV-A460-01A-21R-A24Z-07	21.729343	-32.08871
TCGA-CV-A461-01A-41R-A266-07	7.315781	-18.005022
TCGA-CV-A463-01A-11R-A266-07	-27.176369	7.135252
TCGA-CV-A464-01A-11R-A266-07	14.429799	27.08312
TCGA-CV-A465-01A-11R-A266-07	-8.663455	41.782536
TCGA-CV-A468-01A-11R-A266-07	-5.74847	16.881378
TCGA-CV-A6JD-01A-11R-A31N-07	-12.036879	-1.150561
TCGA-CV-A6JE-01A-11R-A31N-07	-22.965939	-10.286983
TCGA-CV-A6JM-01A-11R-A31N-07	-24.79902	-12.918969
TCGA-CV-A6JN-01A-11R-A31N-07	-25.30478	-8.178824
TCGA-CV-A6JO-01B-11R-A34R-07	-35.82362	13.998237
TCGA-CV-A6JT-01A-11R-A31N-07	-20.573885	-7.800729
TCGA-CV-A6JU-01A-11R-A31N-07	-3.588298	-2.6922584
TCGA-CV-A6JY-01A-11R-A31N-07	-23.099384	8.416018
TCGA-CV-A6JZ-01A-11R-A31N-07	-4.673242	6.9555335
TCGA-CV-A6K0-01B-21R-A31N-07	6.01269	33.569805
TCGA-CV-A6K1-01A-11R-A31N-07	-26.829386	-11.917902
TCGA-CV-A6K2-01A-11R-A31N-07	-39.658344	4.559192
TCGA-CX-7082-01A-11R-2016-07	27.549765	7.133398
TCGA-CX-7085-01A-21R-2016-07	4.993018	30.593819
TCGA-CX-7086-01A-11R-2081-07	-17.445417	5.8606896
TCGA-CX-7219-01A-11R-2016-07	-2.7383244	24.756388
TCGA-CX-A4AQ-01A-11R-A24Z-07	8.262234	-44.00417
TCGA-D6-6515-01A-21R-1873-07	5.0560045	26.531012
TCGA-D6-6516-01A-11R-1873-07	-26.941101	18.590612
TCGA-D6-6517-01A-11R-1873-07	-33.925438	1.6795318
TCGA-D6-6823-01A-11R-1915-07	-5.9566135	-16.101572
TCGA-D6-6824-01A-11R-1915-07	23.294376	-19.997133
TCGA-D6-6825-01A-21R-1915-07	0.09165951	31.828043
TCGA-D6-6826-01A-11R-1915-07	-3.1997943	21.318832
TCGA-D6-6827-01A-11R-1915-07	19.045006	-40.63633
TCGA-D6-8568-01A-11R-2403-07	20.067858	36.522667
TCGA-D6-8569-01A-11R-2403-07	-5.42347	34.597027
TCGA-D6-A4Z9-01A-11R-A24Z-07	-4.7058835	40.206264
TCGA-D6-A4ZB-01A-11R-A24Z-07	-1.2206764	-9.629473
TCGA-D6-A6EK-01A-11R-A31N-07	-27.780107	-9.823389
TCGA-D6-A6EM-01A-21R-A31N-07	-4.5299654	-1.6274925
TCGA-D6-A6EN-01A-11R-A31N-07	-11.126352	-2.7598128
TCGA-D6-A6EO-01A-11R-A31N-07	7.604585	-15.157764
TCGA-D6-A6EP-01A-11R-A31N-07	5.0795345	-0.659943
TCGA-D6-A6EQ-01A-11R-A31N-07	-22.202572	-8.799575
TCGA-D6-A6ES-01A-12R-A31N-07	-25.67628	-13.293322
