"","gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","qind_cv","pglobal_cv","qglobal_cv"
"8436","IL19",2,3,0,0,0,3.29902045689533,0,0,0,0.117936157644515,0.650546809523472,0.258298473554109,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.607941487171867,0.999999897690459
"4002","CNBD2",1,5,0,0,0,2.4911751036941,0,0,0,0.148152529605953,0.507472165358171,0.258340193816016,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.607997957996716,0.999999897690459
"18382","TSSK1B",0,0,0,0,0,0,0,0,0,0.109045597957663,0.669054231482941,0.258417726635683,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608102885327639,0.999999897690459
"7767","HEATR1",5,4,1,1,0,0.486618634859718,1.86651986068244,1.86651986068244,0,0.207736208214804,0.45400661408434,0.258424517162344,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608112074029082,0.999999897690459
"12527","PATL2",0,0,0,0,0,0,0,0,0,0.121961252481018,0.524515569520617,0.258539898277508,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608268176419453,0.999999897690459
"10252","MCM9",1,1,1,0,0,0.301806154137009,2.84512929766076,2.84512929766076,0,0.210408053246404,0.394283396754163,0.258556780711344,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608291012825171,0.999999897690459
"4335","CRX",1,1,1,0,0,0.658260612682585,8.52271699530306,8.52271699530306,0,0.686352923958188,0.122121566932867,0.258706504777375,1,0.918183733992239,0.878855561841508,0.944133487671733,1,0.608493492236591,0.999999897690459
"12517","PARVA",0,0,0,0,0,0,0,0,0,0.120454883904101,0.538911604289927,0.258863980611787,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608706361259578,0.999999897690459
"19072","WDR4",0,1,0,1,0,1.02125199481196,10.226425368736,10.226425368736,0,0.984834490605287,0.101510451075882,0.258867194456011,1,0.995986675677822,0.878855561841508,0.944133487671733,1,0.608710704597526,0.999999897690459
"8355","IGF1R",3,9,0,0,0,1.82102522237708,0,0,0,0.22356189348884,0.339662541537036,0.258874782683928,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608720959521892,0.999999897690459
"9485","LCE5A",0,2,0,0,0,4.73327744965527,0,0,0,0.106107077407709,0.792247387246798,0.258908992931011,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608767189358888,0.999999897690459
"3795","CHST3",0,0,0,0,0,0,0,0,0,0.108565280961211,0.681739223570144,0.258953744860448,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608827657818605,0.999999897690459
"13245","POC1B",1,0,0,0,0,0,0,0,0,0.122487106281072,0.531666573150989,0.258957715820409,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.608833022975291,0.999999897690459
"1086","ANGPTL4",0,1,0,1,0,1.08365403488656,10.288489031678,10.288489031678,0,0.942477727823474,0.100831353791452,0.259191774794114,1,0.987088569551239,0.878855561841508,0.944133487671733,1,0.609149152083495,0.999999897690459
"15860","SLC16A6",3,1,1,0,0,0.422453671867644,5.32496851605776,5.32496851605776,0,0.367029511389545,0.20056328239333,0.259196513778847,1,0.826185053013816,0.878855561841508,0.944133487671733,1,0.60915555055598,0.999999897690459
"19921","ZNF708",0,5,0,0,0,2.60403126271446,0,0,0,0.143614189592198,0.538350710230639,0.259207443425681,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609170307193307,0.999999897690459
"11590","NPRL3",0,1,1,0,0,0.826249719208902,9.63464555006937,9.63464555006937,0,0.859962302296392,0.108443914156865,0.259207986298694,1,0.966844018770947,0.878855561841508,0.944133487671733,1,0.609171040140033,0.999999897690459
"4791","DCAF12L1",3,7,1,0,0,1.87343998202698,5.38488887198837,5.38488887198837,0,0.23676833086473,0.198140124728451,0.259216687098972,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609182787157662,0.999999897690459
"10794","MSN",0,3,0,1,0,2.29622683751262,6.46613882920288,6.46613882920288,0,0.282674831086318,0.168109764094151,0.259239527744116,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609213623099413,0.999999897690459
"12941","PIDD",4,1,1,0,0,0.389726395836983,4.6613904867578,4.6613904867578,0,0.31345933403301,0.230218190771194,0.259243911923384,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609219541716747,0.999999897690459
"10897","MUC1",2,0,0,0,0,0,0,0,0,0.113428387874375,0.628288310751393,0.259262495197391,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609244628208889,0.999999897690459
"3988","CMPK2",0,0,0,0,0,0,0,0,0,0.109897983792931,0.663216108671747,0.259305430996851,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609302584300746,0.999999897690459
"7260","GOLGA2",4,1,1,0,0,0.27015428977422,1.88247502053975,1.88247502053975,0,0.14330202567103,0.581457949225354,0.259334076940575,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609341247542156,0.999999897690459
"13966","PTX3",1,4,0,0,0,2.91926129101241,0,0,0,0.119656057180471,0.654094809176932,0.259359798969881,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609375961699297,0.999999897690459
"12127","OR51E1",0,0,0,0,0,0,0,0,0,0.108445847504097,0.689105424114265,0.259528792229119,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609603969648485,0.999999897690459
"10424","MGAT2",1,1,1,0,0,0.667728181261091,8.57183228334788,8.57183228334788,0,0.696979015848597,0.121347821460089,0.259572215224755,1,0.921259558267625,0.878855561841508,0.944133487671733,1,0.609662538757697,0.999999897690459
"9680","LMF1",0,0,0,0,0,0,0,0,0,0.11382253732243,0.611604267919969,0.259602171805902,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609702940079139,0.999999897690459
"4395","CSPG5",0,4,0,0,0,3.02927403878655,0,0,0,0.118170303230812,0.675456501594854,0.25964637772617,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609762552637517,0.999999897690459
"6289","FAM83F",0,0,0,0,0,0,0,0,0,0.111323300781001,0.645033554529471,0.25967237118149,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609797601812515,0.999999897690459
"2141","BTBD3",1,5,0,0,0,2.60149488254484,0,0,0,0.13056715047156,0.590384947385569,0.259789853607979,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609955980855548,0.999999897690459
"9160","KLHL34",1,5,0,0,0,2.698022946318,0,0,0,0.117135232062071,0.681343452899339,0.259799778257012,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609969357924049,0.999999897690459
"1428","ARHGAP4",2,6,0,0,0,2.23665048961441,0,0,0,0.161792446691865,0.462304626416242,0.259810558576924,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.609983887890206,0.999999897690459
"14137","RAD51AP1",0,3,0,0,0,3.41650551957693,0,0,0,0.121905841260151,0.640953586666083,0.259846797655454,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610032728484848,0.999999897690459
"1496","ARL5A",0,2,0,0,0,4.61499097851545,0,0,0,0.111100558795988,0.729772147824973,0.259861967453162,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610053171818071,0.999999897690459
"3371","CD3EAP",2,0,0,0,0,0,0,0,0,0.11462244226626,0.618298338245442,0.259875951708217,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610072016689409,0.999999897690459
"19619","ZNF275",0,0,0,0,0,0,0,0,0,0.111371898190025,0.646065160901306,0.259891210367535,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610092578061109,0.999999897690459
"9212","KNOP1",1,0,0,0,0,0,0,0,0,0.112673618703311,0.636591481895802,0.259912256530866,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610120936748993,0.999999897690459
"19383","ZCCHC12",0,2,1,0,0,1.39450007156548,10.0986952993271,10.0986952993271,0,0.701513126233117,0.102935438826908,0.259946859675192,1,0.922527907042708,0.878855561841508,0.944133487671733,1,0.61016755910919,0.999999897690459
"18220","TRIM5",1,4,0,0,0,2.78887963035456,0,0,0,0.135170768127555,0.561560354362014,0.260041144314087,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610294569637271,0.999999897690459
"5111","DLGAP1",2,8,0,0,0,2.04297729714505,0,0,0,0.174224389981376,0.436706579436748,0.260050800569352,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610307575617037,0.999999897690459
"15893","SLC22A13",0,0,0,0,0,0,0,0,0,0.114240210949769,0.610316588801348,0.260149494061854,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610440485012969,0.999999897690459
"1105","ANKLE1",0,1,1,0,0,0.830378308882802,9.6135497443316,9.6135497443316,0,0.863653157970005,0.108707480653158,0.260162219030275,1,0.967827575577431,0.878855561841508,0.944133487671733,1,0.610457618856926,0.999999897690459
"1407","ARHGAP17",3,6,0,0,0,2.1030554932338,0,0,0,0.184567359481586,0.398874495569282,0.260173397039276,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610472669246156,0.999999897690459
"13463","PPP1R37",0,0,0,0,0,0,0,0,0,0.111889728596077,0.641860132669424,0.260288761853235,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610627971660973,0.999999897690459
"11705","NTN5",0,0,0,0,0,0,0,0,0,0.112635950341962,0.632071310987557,0.260341595914528,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610699079024687,0.999999897690459
"17291","TCF25",0,0,0,0,0,0,0,0,0,0.116018772868332,0.591051067205355,0.260343229495351,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610701277428401,0.999999897690459
"18840","USP51",0,2,1,0,0,1.28921556534783,10.2307605015359,10.2307605015359,0,0.768381005381523,0.101462737415608,0.260389844310697,1,0.939345448589786,0.878855561841508,0.944133487671733,1,0.610764005348521,0.999999897690459
"18275","TRMT6",1,0,0,0,0,0,0,0,0,0.121713288519327,0.545420757866138,0.260408538888084,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610789159640332,0.999999897690459
"15052","RPP30",1,3,0,0,0,3.26590704548516,0,0,0,0.126648120429401,0.603047908978578,0.260436410145581,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610826659025548,0.999999897690459
"15191","RUNDC1",1,4,0,0,0,2.91610998340121,0,0,0,0.120004782016224,0.656257189772907,0.260440483297032,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610832138997626,0.999999897690459
"12255","OR7C2",1,0,0,0,0,0,0,0,0,0.108112618406239,0.711082942747707,0.260463278716352,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610862806522154,0.999999897690459
"17078","TAB1",1,4,0,0,0,2.87997122681837,0,0,0,0.124093243790094,0.627164797611667,0.260550789701748,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.610980519773152,0.999999897690459
"13666","PROL1",1,4,1,0,0,2.13668734880412,5.92378008172198,5.92378008172198,0,0.261435975280365,0.182056548869244,0.260585815924729,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.611027626199074,0.999999897690459
"5256","DOCK9",5,5,0,0,0,0.590923488935737,0,0,0,0.329536356888075,0.147742568778449,0.260881324561605,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.611424865531189,0.999999897690459
"18551","UBA2",0,0,0,0,0,0,0,0,0,0.119001833045523,0.563833075813859,0.260939803628154,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.611503436695002,0.999999897690459
"10889","MTSS1L",0,3,1,0,0,1.99526662303712,7.69038456663697,7.69038456663697,0,0.367971441173259,0.13906122613571,0.260945644248896,1,0.826185053013816,0.878855561841508,0.944133487671733,1,0.61151128330231,0.999999897690459
"12622","PCDHGB7",2,8,0,0,0,2.11267643906078,0,0,0,0.155054486593504,0.493124354419269,0.26096349759143,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.611535267642365,0.999999897690459
"9057","KIF1B",5,5,0,0,0,0.592375743961373,0,0,0,0.331836166056504,0.147075040700797,0.261034192988793,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.611630228478354,0.999999897690459
"11539","NPAS1",1,0,0,0,0,0,0,0,0,0.112223336689902,0.652134450375745,0.261189715813169,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.611839065465405,0.999999897690459
"15118","RRAGD",0,1,1,0,0,0.843337595942888,9.62677009643553,9.62677009643553,0,0.875115102865168,0.108542167977371,0.261208327251037,1,0.971324637532826,0.878855561841508,0.944133487671733,1,0.611864050811309,0.999999897690459
"7669","H2BFWT",2,3,0,0,0,3.38978048064072,0,0,0,0.110646704816157,0.743333565714649,0.261501367776049,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612257274940432,0.999999897690459
"7590","GTF2E2",2,0,0,0,0,0,0,0,0,0.126718855560556,0.518320764288461,0.261506756414634,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612264502750797,0.999999897690459
"8041","HOOK1",3,1,1,0,0,0.263699931973135,1.75531583301842,1.75531583301842,0,0.140859330942575,0.622508854118082,0.261625838800912,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612424200269823,0.999999897690459
"16381","SNTB2",1,0,0,0,0,0,0,0,0,0.113537115821178,0.637862772348275,0.261631709085744,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612432071316046,0.999999897690459
"17170","TAS2R50",3,0,0,0,0,0,0,0,0,0.110825489955755,0.685342063944114,0.261669617882736,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612482897346497,0.999999897690459
"3732","CHIC2",0,2,0,0,0,4.57282047401557,0,0,0,0.112963462213568,0.720318761145857,0.261780598627221,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612631662655028,0.999999897690459
"19638","ZNF30",0,6,1,0,0,2.52684771098565,3.2703476492876,3.2703476492876,0,0.134051357171695,0.346283918142383,0.261800472419974,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.6126582977223,0.999999897690459
"11172","NCK2",4,5,0,0,0,2.49575860435101,0,0,0,0.123333731853924,0.626078888561009,0.261908845909492,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612803514478041,0.999999897690459
"9659","LIPM",0,0,0,0,0,0,0,0,0,0.121564142152245,0.545739253294613,0.261942772203649,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612848965330344,0.999999897690459
"6281","FAM78B",1,0,0,0,0,0,0,0,0,0.112645686069036,0.65271435319785,0.262029238378035,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.612964783675108,0.999999897690459
"19723","ZNF446",2,0,0,0,0,0,0,0,0,0.116480934767254,0.611483475352381,0.262066063307603,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613014100685731,0.999999897690459
"13818","PSMC1",1,0,0,0,0,0,0,0,0,0.118951497481553,0.580030702719415,0.262113068594486,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613077044007301,0.999999897690459
"16105","SLC46A1",2,0,0,0,0,0,0,0,0,0.111786153339314,0.673446180770493,0.26243572444749,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613508875008378,0.999999897690459
"19745","ZNF487",0,0,0,0,0,0,0,0,0,0.120151075063671,0.561485303027004,0.262447429781514,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613524533547232,0.999999897690459
"13000","PIP4K2A",1,0,0,0,0,0,0,0,0,0.117440908646114,0.598790742122153,0.262648203377328,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613793032509895,0.999999897690459
"1525","ARNT",1,5,0,0,0,2.38969231738852,0,0,0,0.166776575693268,0.458743665237179,0.262659453971985,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613808073636393,0.999999897690459
"2155","BTLA",0,1,1,0,0,1.17291343445318,10.1789925483537,10.1789925483537,0,0.887061515631997,0.102035275773568,0.262674177825962,1,0.974805328836825,0.878855561841508,0.944133487671733,1,0.613827757499007,0.999999897690459
"9149","KLHL23",0,4,0,0,0,2.92315173615352,0,0,0,0.129792092181518,0.609028000975135,0.262685760668568,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.613843241661164,0.999999897690459
"16152","SLC6A3",2,1,1,0,0,0.334987864973781,3.46216815954775,3.46216815954775,0,0.247205953243707,0.319687166765485,0.262875537803831,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614096866590257,0.999999897690459
"4831","DCSTAMP",1,4,1,0,0,2.14257531186694,5.82629240393943,5.82629240393943,0,0.259781833166327,0.185370569985295,0.262891199624363,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614117791484298,0.999999897690459
"13943","PTPRF",3,10,0,0,0,1.76284848410422,0,0,0,0.236152868902279,0.331364780366605,0.262927595419548,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614166414294125,0.999999897690459
"9363","KRTAP5-11",1,2,0,0,0,4.60100943725365,0,0,0,0.106976848390343,0.809470637380591,0.26294699557191,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614192329787751,0.999999897690459
"18417","TTC34",0,0,0,0,0,0,0,0,0,0.11264254248357,0.652323120895664,0.262979849777129,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614236214474818,0.999999897690459
"4013","CNGB3",4,9,0,0,0,1.50385598028122,0,0,0,0.39335465565448,0.208819776658088,0.263015269587621,1,0.826731031671973,0.878855561841508,0.944133487671733,1,0.614283521546553,0.999999897690459
"17040","SYNPR",0,0,0,0,0,0,0,0,0,0.120784108442596,0.559111199096391,0.263079700048552,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614369563318755,0.999999897690459
"12456","PALM3",0,0,0,0,0,0,0,0,0,0.116258832449724,0.606407182959568,0.263100073102606,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614396766633364,0.999999897690459
"11690","NT5DC1",0,3,1,0,0,2.38202036171821,5.99821120289976,5.99821120289976,0,0.263058463012532,0.182409049565015,0.263136378772641,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614445240214799,0.999999897690459
"12878","PHF1",0,4,0,0,0,2.87124634504238,0,0,0,0.135978938361366,0.57778944670146,0.263194719333209,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614523123228618,0.999999897690459
"11425","NKX3-2",1,0,0,0,0,0,0,0,0,0.108524468510587,0.731481456171113,0.263269062637629,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614622350718231,0.999999897690459
"12356","OTUD7B",0,5,0,0,0,2.61315108361183,0,0,0,0.142199385761376,0.556013789269127,0.263378178650488,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614767952017474,0.999999897690459
"19942","ZNF74",0,2,1,0,0,1.47374303628532,9.78361723078956,9.78361723078956,0,0.656227069986099,0.10661630786479,0.263450921467007,1,0.908719229920525,0.878855561841508,0.944133487671733,1,0.614864992844571,0.999999897690459
"10286","MECP2",1,0,0,0,0,0,0,0,0,0.113579859696351,0.651300010116969,0.263528168213525,1,0.825765404373043,0.878855561841508,0.944133487671733,1,0.614968020043357,0.999999897690459
