,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
5844,2069,0,10.503617222549211,2.4645126538484825e-22,2.5625773716994518,9.615125486688124,7.052548114988672,6.401331568437617e-21
5847,131177,0,6.653825960925996,1.8022351173821146e-10,1.6737379215147152,6.97649419224359,5.3027562707288745,1.0490309181502414e-09
5852,26154,0,9.348670644018085,4.893597377661157e-18,1.5788085628040687,10.394746557175392,8.815937994371323,7.658211858624659e-17
5855,448834,0,10.530259621923125,3.985769056379454e-21,2.905893758942998,8.008934286937988,5.10304052799499,8.956784396358324e-20
5865,1241,0,14.26989228225924,5.917332649663825e-35,1.3428249681847007,11.380839609990304,10.038014641805603,4.810839552572215e-33
5874,1672,0,11.816084617361984,1.5925021193091196e-26,2.244502800493339,9.565739409511657,7.321236609018318,6.344629957406851e-25
5902,29943,0,4.037770254460975,7.669235508131139e-05,1.043170051691626,6.701816200515196,5.65864614882357,0.00018871150364495914
5983,124976,0,8.92414831449194,2.016539617714921e-16,1.1805129005932287,9.734736597576822,8.554223696983593,2.572116859330256e-15
6001,3860,2,4.561861463447664,7.244936096244063e-06,1.4371640423442429,13.694528419315377,12.257364376971134,2.1239918194793497e-05
6009,3851,2,2.554393752722361,0.011305562737587803,1.016886556511043,9.653310554481912,8.63642399797087,0.019020125736184057
6022,6707,2,4.378149121068454,1.850360077757771e-05,1.639931608286906,12.196994893266602,10.557063284979696,5.0848037311288016e-05
6025,124220,2,4.577799231972067,8.485516291764133e-06,1.3456612452642664,5.752511926975832,4.406850681711566,2.4617105575178802e-05
6038,92747,2,4.841848393781397,3.0366666956619813e-06,2.4868139671656064,5.467597446111961,2.9807834789463548,9.398535115016965e-06
6049,3880,2,10.21174842021001,3.970452944683044e-21,3.465753109220616,13.81220289499454,10.346449785773924,8.942461587123972e-20
6070,7053,2,3.4934777996157553,0.0005667834467958172,1.3301401660309748,9.147438597554983,7.817298431524008,0.0012023407865842538
6100,727897,2,4.200807688199527,4.447336491552866e-05,2.043626674785159,6.088062990262832,4.044436315477673,0.0001141496443420751
6122,5544,2,7.126107777822752,2.170772373477246e-11,1.4168725027423936,2.962490685941346,1.5456181831989522,1.4347471073874726e-10
6129,1645,2,10.866657798903514,3.682764252138947e-21,2.839341113581302,12.772403331391759,9.933062217810457,8.350939347253848e-20
